id_aluno,genero,ano_nasc,ano_ingresso,tipo_instituicao,pedra,inde,cf,ct,n_av,avaliador_1,rec_av_1,avaliador_2,rec_av_2,avaliador_3,rec_av_3,avaliador_4,rec_av_4,iaa,ieg,ips,rec_psicologia,ida,matem,portug,ingles,indicado_bolsa,ipv,ian,destaque_ieg,destaque_ida,destaque_ipv,ano,ipp,avaliador_5,avaliador_6,escola,fase,fase_ideal,fase_grupo,idade,tempo_vinculo,defas,atingiu_pv,em_risco
70,0,2006.0,2017,Pública,Agata,6.869133333,,,4.0,Avaliador-32,,Avaliador-5,,Avaliador-23,,Avaliador-8,,9.2,9.2,5.0,,4.3,3.0,3.5,6.3,,7.545,5.0,,,,2023,7.5,,,,5.0,7.0,fase_0_7,17.0,6,-2.0,False,True
700,0,2013.0,2022,Escola Pública,Ametista,7.738,60.0,2.0,2.0,Avaliador-11,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.0,8.7,7.5,Não atendido,9.2,9.2,9.2,,Não,7.083,5.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,5.9140000000000015,,,,0.0,1.0,fase_0_7,9.0,0,-1.0,False,True
700,0,2013.0,2022,Pública,Topázio,8.2852,,,2.0,Avaliador-13,,Avaliador-3,,,,,,9.5,9.7,7.52,,7.8,7.5,8.0,,,9.84,5.0,,,,2023,6.25,,,,0.0,1.0,fase_0_7,10.0,1,-1.0,True,True
700,0,2013.0,2022,Pública,Ametista,7.005745454500001,,,3.0,Avaliador-16,,Avaliador-3,,Avaliador-15,,,,8.502,9.564393939,5.635,,5.25,5.0,5.5,,,7.0,5.0,,,,2024,7.291666667,,,EM Maria Ignez Concelles Irma Ines,1.0,2.0,fase_0_7,11.0,2,-1.0,False,True
701,1,2012.0,2021,Escola Pública,Ametista,7.755,57.0,1.0,2.0,Avaliador-11,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.0,9.3,7.5,Não indicado,8.7,8.7,8.7,,Não,7.417,5.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,5.215999999999985,,,,0.0,2.0,fase_0_7,10.0,1,-2.0,False,True
701,1,2012.0,2021,Pública,Ametista,7.3982,,,2.0,Avaliador-13,,Avaliador-3,,,,,,9.5,9.9,3.77,,7.2,7.3,7.0,,,7.68,5.0,,,,2023,6.25,,,,0.0,2.0,fase_0_7,11.0,2,-2.0,False,True
702,0,2014.0,2022,Escola Pública,Ametista,7.387,110.0,5.0,2.0,Avaliador-11,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,8.6,5.0,Não indicado,6.8,7.0,6.7,,Não,7.0,10.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,4.069999999999991,,,,0.0,0.0,fase_0_7,8.0,0,0.0,False,False
702,0,2014.0,2022,Pública,Topázio,8.239866667,,,2.0,Avaliador-11,,Avaliador-2,,,,,,10.0,10.0,5.63,,9.3,9.3,9.3,,,7.833333333,5.0,,,,2023,7.5,,,,0.0,1.0,fase_0_7,9.0,1,-1.0,False,True
702,0,2014.0,2022,Pública,Ametista,7.665116666600001,,,3.0,Avaliador-3,,Avaliador-13,,Avaliador-9,,,,9.002,9.75,2.51,,9.25,10.0,8.5,,,7.163333333,5.0,,,,2024,7.8125,,,EM Maria Ignez Concelles Irma Ines,0.0,2.0,fase_0_7,10.0,2,-2.0,False,True
703,1,2012.0,2021,Escola Pública,Ágata,6.099,177.0,9.0,2.0,Avaliador-11,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,7.5,7.4,5.0,Não indicado,5.1,5.3,4.8,,Não,6.833,5.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,4.824000000000002,,,,0.0,2.0,fase_0_7,10.0,1,-2.0,False,True
703,1,2012.0,2021,Pública,Agata,6.2737,,,2.0,Avaliador-13,,Avaliador-3,,,,,,9.5,8.4,3.14,,4.6,4.8,4.3,,,6.16,5.0,,,,2023,6.875,,,,0.0,2.0,fase_0_7,11.0,2,-2.0,False,True
704,1,2012.0,2022,Escola Pública,Ágata,6.741,160.0,7.0,2.0,Avaliador-11,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.0,8.6,5.0,Não atendido,7.2,7.7,6.6,,Não,6.583,5.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,3.6439999999999895,,,,0.0,2.0,fase_0_7,10.0,0,-2.0,False,True
704,1,2012.0,2022,Pública,Agata,6.8297,,,2.0,Avaliador-13,,Avaliador-3,,,,,,10.0,9.9,3.14,,6.1,6.5,5.7,,,6.265,5.0,,,,2023,5.625,,,,0.0,2.0,fase_0_7,11.0,1,-2.0,False,True
704,1,2012.0,2022,Pública,Agata,6.8121156785000005,,,3.0,Avaliador-3,,Avaliador-16,,Avaliador-15,,,,7.502,8.646245059,5.635,,6.5,6.0,7.0,,,6.616666667,5.0,,,,2024,6.458333333,,,EE João Ortiz Rodrigues,1.0,2.0,fase_0_7,12.0,2,-1.0,False,True
705,1,2012.0,2022,Escola Pública,Ágata,6.634,168.0,8.0,2.0,Avaliador-11,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.5,6.2,7.5,Não atendido,7.1,7.0,7.2,,Não,6.333,5.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,5.073999999999996,,,,0.0,2.0,fase_0_7,10.0,0,-2.0,False,True
705,1,2012.0,2022,Pública,Agata,6.982,,,2.0,Avaliador-11,,Avaliador-2,,,,,,0.0,8.3,6.89,,8.8,8.9,8.6,,,8.165,5.0,,,,2023,7.5,,,,0.0,2.0,fase_0_7,11.0,1,-2.0,False,True
705,1,2012.0,2022,Pública,Quartzo,5.294247619100001,,,3.0,Avaliador-3,,Avaliador-16,,Avaliador-15,,,,9.002,6.4285714285,5.005,,3.5,2.0,5.0,,,4.226666667,5.0,,,,2024,5.625,,,EE João Ortiz Rodrigues,1.0,2.0,fase_0_7,12.0,2,-1.0,False,True
706,0,2012.0,2021,Escola Pública,Ametista,7.659,69.0,4.0,2.0,Avaliador-11,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.5,6.7,7.5,Não atendido,9.1,9.1,9.1,,Não,8.417,5.0,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,6.155999999999997,,,,0.0,2.0,fase_0_7,10.0,1,-2.0,True,True
706,0,2012.0,2021,Pública,Ametista,7.1527,,,2.0,Avaliador-13,,Avaliador-3,,,,,,9.0,7.8,4.39,,7.3,6.7,7.8,,,8.08,5.0,,,,2023,6.875,,,,0.0,2.0,fase_0_7,11.0,2,-2.0,False,True
706,0,2012.0,2021,Pública,Quartzo,5.8701964286,,,4.0,Avaliador-19,,Avaliador-16,,Avaliador-25,,Avaliador-2,,0.0,7.1428571430000005,6.26,,3.25,3.0,3.5,,,7.0,10.0,,,,2024,7.65625,,,EE João Ortiz Rodrigues,2.0,2.0,fase_0_7,12.0,3,0.0,False,False
707,0,2012.0,2020,Escola Pública,Ametista,7.679,64.0,3.0,2.0,Avaliador-11,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,8.1,6.9,Não atendido,8.5,8.8,8.2,,Não,8.083,5.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,5.523999999999996,,,,0.0,2.0,fase_0_7,10.0,2,-2.0,False,True
707,0,2012.0,2020,Pública,Agata,6.518,,,3.0,Avaliador-15,,Avaliador-4,,Avaliador-3,,,,0.0,9.8,3.77,,6.5,5.5,7.5,,,7.946666667,5.0,,,,2023,7.916666667,,,,1.0,2.0,fase_0_7,11.0,3,-1.0,False,True
707,0,2012.0,2021,Pública,Agata,6.4975618421000005,,,4.0,Avaliador-19,,Avaliador-16,,Avaliador-25,,Avaliador-2,,7.917,7.7236842105,4.375,,6.5,7.0,6.0,,,6.415,5.0,,,,2024,6.40625,,,EE João Ortiz Rodrigues,2.0,3.0,fase_0_7,12.0,3,-1.0,False,True
708,1,2013.0,2022,Escola Pública,Ametista,7.282,117.0,6.0,2.0,Avaliador-11,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,8.0,8.4,7.5,Não atendido,7.3,7.1,7.6,,Não,7.583,5.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,5.7539999999999925,,,,0.0,1.0,fase_0_7,9.0,0,-1.0,False,True
708,1,2013.0,2022,Pública,Ametista,7.5105,,,2.0,Avaliador-11,,Avaliador-2,,,,,,0.0,9.8,7.52,,9.2,8.8,9.5,,,8.28,5.0,,,,2023,8.125,,,,0.0,1.0,fase_0_7,10.0,1,-1.0,False,True
709,0,2012.0,2022,Escola Pública,Quartzo,5.313,186.0,10.0,2.0,Avaliador-11,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.5,3.5,7.5,Não atendido,2.3,2.3,2.3,,Não,7.083,5.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,5.363999999999995,,,,0.0,2.0,fase_0_7,10.0,0,-2.0,False,True
709,0,2012.0,2022,Pública,Agata,6.6927,,,2.0,Avaliador-13,,Avaliador-3,,,,,,10.0,7.9,7.52,,4.9,5.5,4.3,,,6.59,5.0,,,,2023,5.625,,,,0.0,2.0,fase_0_7,11.0,1,-2.0,False,True
709,0,2012.0,2022,Pública,Agata,6.833780895800001,,,3.0,Avaliador-3,,Avaliador-16,,Avaliador-15,,,,7.418,7.994071146,7.51,,6.0,6.0,6.0,,,6.773333333,5.0,,,,2024,6.875,,,EE João Ortiz Rodrigues,1.0,2.0,fase_0_7,12.0,2,-1.0,False,True
71,0,2005.0,2019,Escola Pública,Quartzo,4.332,58.0,8.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-28,Mantido na Fase atual,Avaliador-31,Alocado em Fase anterior,7.9,2.0,7.5,Não atendido,1.2,1.3,2.2,0.0,Não,5.833,5.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,4.853999999999994,,,,5.0,7.0,fase_0_7,17.0,3,-2.0,False,True
71,0,2005.0,2019,Pública,Ametista,7.3651,,,4.0,Avaliador-24,,Avaliador-7,,Avaliador-23,,Avaliador-8,,6.7,9.8,6.26,,6.6,7.3,5.5,7.0,,7.7125,5.0,,,,2023,7.5,,,,6.0,8.0,fase_0_7,18.0,4,-2.0,False,True
710,1,2012.0,2020,Escola Pública,Ametista,7.285,116.0,5.0,2.0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.5,8.9,5.0,Não atendido,6.9,7.0,6.8,,Não,8.0,5.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,5.749999999999993,,,,0.0,2.0,fase_0_7,10.0,2,-2.0,False,True
710,1,2012.0,2020,Pública,Ametista,7.0582,,,3.0,Avaliador-19,,Avaliador-4,,Avaliador-2,,,,9.5,9.0,3.77,,6.5,5.7,7.3,,,7.113333333,5.0,,,,2023,7.083333333,,,,1.0,2.0,fase_0_7,11.0,3,-1.0,False,True
710,1,2012.0,2021,Pública,Ametista,7.0366241342,,,4.0,Avaliador-19,,Avaliador-16,,Avaliador-25,,Avaliador-2,,9.168,8.170995671,5.625,,6.75,8.0,5.5,,,6.5375,5.0,,,,2024,7.65625,,,EE João Ortiz Rodrigues,2.0,3.0,fase_0_7,12.0,3,-1.0,False,True
711,1,2013.0,2022,Escola Pública,Ágata,6.04,178.0,11.0,2.0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.0,7.9,6.3,Não atendido,3.5,4.0,3.0,,Não,6.0,5.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,5.299999999999994,,,,0.0,1.0,fase_0_7,9.0,0,-1.0,False,True
712,1,2011.0,2019,Escola Pública,Ágata,6.026,179.0,12.0,2.0,Avaliador-13,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,8.0,5.1,5.0,Não indicado,8.0,8.7,7.3,,Não,5.833,5.0,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,4.394,,,,0.0,2.0,fase_0_7,11.0,3,-2.0,False,True
712,1,2011.0,2019,Pública,Agata,6.331533333,,,3.0,Avaliador-19,,Avaliador-4,,Avaliador-2,,,,9.5,5.6,3.14,,6.7,5.5,7.8,,,6.836666667,5.0,,,,2023,7.5,,,,1.0,3.0,fase_0_7,12.0,4,-2.0,False,True
712,1,2011.0,2021,Pública,Agata,6.2236373706000006,,,4.0,Avaliador-19,,Avaliador-17,,Avaliador-25,,Avaliador-2,,7.502,5.983436853,5.625,,6.75,7.0,6.5,,,6.04,5.0,,,,2024,6.5625,,,EE João Ortiz Rodrigues,2.0,3.0,fase_0_7,13.0,3,-1.0,False,True
713,1,2013.0,2021,Escola Pública,Ametista,7.42,102.0,3.0,2.0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,8.7,7.5,Não atendido,7.8,8.0,7.7,,Não,7.25,5.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,4.199999999999999,,,,0.0,1.0,fase_0_7,9.0,1,-1.0,False,True
713,1,2013.0,2021,Pública,Ametista,7.408033333,,,3.0,Avaliador-15,,Avaliador-4,,Avaliador-3,,,,8.0,9.6,3.77,,7.5,6.7,8.2,,,8.166666667,5.0,,,,2023,6.875,,,,1.0,2.0,fase_0_7,10.0,2,-1.0,False,True
713,1,2013.0,2021,Pública,Ametista,7.467500983400001,,,4.0,Avaliador-19,,Avaliador-17,,Avaliador-25,,Avaliador-2,,8.002,7.525879916999999,7.51,,6.75,6.0,7.5,,,6.79,10.0,,,,2024,7.03125,,,EE João Ortiz Rodrigues,2.0,2.0,fase_0_7,11.0,3,0.0,False,False
714,1,2011.0,2019,Escola Pública,Ágata,6.953,144.0,6.0,2.0,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,9.0,6.9,5.6,Não indicado,8.0,8.5,7.5,,Não,7.25,5.0,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,5.629999999999997,,,,0.0,2.0,fase_0_7,11.0,3,-2.0,False,True
714,1,2011.0,2019,Pública,Agata,6.078666667,,,3.0,Avaliador-19,,Avaliador-4,,Avaliador-2,,,,0.0,8.0,3.14,,7.4,6.7,8.0,,,7.223333333,5.0,,,,2023,7.5,,,,1.0,3.0,fase_0_7,12.0,4,-2.0,False,True
714,1,2011.0,2021,Pública,Quartzo,5.4653662008,,,4.0,Avaliador-19,,Avaliador-17,,Avaliador-25,,Avaliador-2,,0.0,6.873706004,6.255,,4.0,8.0,0.0,,,6.9975,5.0,,,,2024,7.65625,,,EE João Ortiz Rodrigues,2.0,3.0,fase_0_7,13.0,3,-1.0,False,True
715,0,2013.0,2022,Escola Pública,Ágata,6.656,166.0,9.0,2.0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,8.5,8.7,4.4,Não indicado,4.9,4.8,5.0,,Não,7.917,5.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,5.625999999999989,,,,0.0,1.0,fase_0_7,9.0,0,-1.0,False,True
715,0,2013.0,2022,Pública,Quartzo,5.8915,,,2.0,Avaliador-13,,Avaliador-3,,,,,,0.0,9.5,3.14,,5.4,4.5,6.3,,,7.675,5.0,,,,2023,5.625,,,,0.0,2.0,fase_0_7,10.0,1,-2.0,False,True
715,0,2013.0,2022,Pública,Quartzo,5.3098253133,,,3.0,Avaliador-19,,Avaliador-17,,Avaliador-2,,,,9.002,5.250626566499999,3.755,,2.75,2.0,3.5,,,4.67,10.0,,,,2024,5.0,,,EM Maria Ignez Concelles Irma Ines,2.0,2.0,fase_0_7,11.0,2,0.0,False,False
716,1,2013.0,2022,Escola Pública,Ágata,6.525,171.0,10.0,2.0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,8.9,8.1,7.5,Não atendido,6.7,7.3,6.0,,Não,5.417,5.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,3.4160000000000057,,,,0.0,1.0,fase_0_7,9.0,0,-1.0,False,True
716,1,2013.0,2022,Pública,Agata,6.813366667,,,3.0,Avaliador-15,,Avaliador-4,,Avaliador-3,,,,9.0,8.7,3.77,,5.6,5.0,6.2,,,7.443333333,5.0,,,,2023,6.875,,,,1.0,2.0,fase_0_7,10.0,1,-1.0,False,True
716,1,2013.0,2022,Pública,Agata,6.2372943675000005,,,4.0,Avaliador-16,,Avaliador-18,,Avaliador-15,,Avaliador-2,,9.002,5.5335968375,7.51,,5.75,5.5,6.0,,,5.7875,5.0,,,,2024,6.71875,,,EE João Ortiz Rodrigues,1.0,2.0,fase_0_7,11.0,2,-1.0,False,True
717,0,2012.0,2021,Escola Pública,Ágata,6.832,155.0,7.0,2.0,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,9.0,7.3,7.5,Não atendido,5.4,5.0,5.8,,Não,7.917,5.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,5.586000000000002,,,,0.0,2.0,fase_0_7,10.0,1,-2.0,False,True
717,0,2012.0,2021,Pública,Agata,6.633833333,,,3.0,Avaliador-15,,Avaliador-4,,Avaliador-3,,,,0.0,8.5,7.52,,5.9,5.5,6.3,,,8.446666667,5.0,,,,2023,8.125,,,,1.0,2.0,fase_0_7,11.0,2,-1.0,False,True
718,0,2014.0,2022,Escola Pública,Topázio,8.093,33.0,1.0,2.0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,8.0,8.9,6.3,Sem limitações,9.2,9.2,9.2,,Não,7.417,10.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,5.5959999999999965,,,,0.0,0.0,fase_0_7,8.0,0,0.0,False,False
718,0,2014.0,2022,Pública,Topázio,8.166866667,,,3.0,Avaliador-15,,Avaliador-4,,Avaliador-3,,,,9.5,9.1,3.77,,7.8,6.3,9.2,,,8.39,10.0,,,,2023,7.916666667,,,,1.0,1.0,fase_0_7,9.0,1,0.0,False,False
718,0,2014.0,2022,Pública,Topázio,8.705811111100001,,,3.0,Avaliador-19,,Avaliador-17,,Avaliador-2,,,,10.002,9.5138888885,5.635,,9.5,9.0,10.0,,,7.946666667,10.0,,,,2024,7.5,,,EE Joaquim Mendes Feliz,2.0,1.0,fase_0_7,10.0,2,1.0,False,False
719,0,2012.0,2021,Escola Pública,Quartzo,5.552,185.0,13.0,2.0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.0,4.6,7.5,Não atendido,4.2,5.0,3.3,,Não,6.083,5.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,4.253999999999998,,,,0.0,2.0,fase_0_7,10.0,1,-2.0,False,True
719,1,2012.0,2021,Pública,Agata,6.4137,,,2.0,Avaliador-13,,Avaliador-3,,,,,,9.5,5.3,7.52,,5.9,7.0,4.7,,,7.095,5.0,,,,2023,5.625,,,,0.0,2.0,fase_0_7,11.0,2,-2.0,False,True
719,1,2012.0,2021,Pública,Ametista,7.1193969697,,,4.0,Avaliador-16,,Avaliador-18,,Avaliador-15,,Avaliador-2,,10.002,7.3484848485,7.51,,6.5,5.0,8.0,,,6.7425,5.0,,,,2024,7.5,,,EE João Ortiz Rodrigues,1.0,2.0,fase_0_7,12.0,3,-1.0,False,True
72,0,2005.0,2022,Escola Pública,Ametista,7.64,16.0,1.0,4.0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Mantido na Fase atual,Avaliador-28,Promovido de Fase + Bolsa,Avaliador-31,Promovido de Fase,8.3,7.5,7.5,Não atendido,7.8,7.5,7.8,8.0,Sim,8.667,5.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,7.665999999999995,,,,5.0,7.0,fase_0_7,17.0,0,-2.0,True,True
720,0,2013.0,2021,Escola Pública,Ágata,6.731,161.0,8.0,2.0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,8.0,5.9,7.5,Não atendido,7.6,7.3,7.8,,Não,7.083,5.0,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,5.644,,,,0.0,1.0,fase_0_7,9.0,1,-1.0,False,True
721,0,2014.0,2021,Escola Pública,Ametista,7.973,41.0,2.0,2.0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.5,8.1,7.5,Não atendido,7.6,8.2,7.0,,Não,7.917,10.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,5.49599999999999,,,,0.0,0.0,fase_0_7,8.0,1,0.0,False,False
721,0,2014.0,2021,Pública,Topázio,8.683366667,,,3.0,Avaliador-15,,Avaliador-4,,Avaliador-3,,,,8.5,9.5,7.52,,8.4,7.5,9.3,,,8.443333333,10.0,,,,2023,8.125,,,,1.0,1.0,fase_0_7,9.0,2,0.0,False,False
721,0,2014.0,2021,Pública,Topázio,8.8986026915,,,4.0,Avaliador-19,,Avaliador-16,,Avaliador-25,,Avaliador-2,,9.002,9.5445134575,8.135,,8.25,9.0,7.5,,,8.755,10.0,,,,2024,8.75,,,EE Dom Pedro Villas Boas de Souza,2.0,2.0,fase_0_7,10.0,3,0.0,True,False
722,0,2013.0,2021,Escola Pública,Ametista,7.41,106.0,4.0,2.0,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,10.0,8.1,4.4,Sem limitações,8.1,7.8,8.3,,Não,8.333,5.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,5.633999999999997,,,,0.0,1.0,fase_0_7,9.0,1,-1.0,False,True
722,0,2013.0,2021,Pública,Ametista,7.3387,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,8.5,9.6,2.52,,6.4,4.5,8.2,,,8.67,5.0,,,,2023,8.125,,,,1.0,2.0,fase_0_7,10.0,2,-1.0,False,True
723,0,2014.0,2022,Escola Pública,Ametista,7.426,101.0,4.0,2.0,Avaliador-11,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,6.6,8.1,Não atendido,5.5,5.3,5.7,,Não,8.167,10.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,5.625999999999998,,,,0.0,0.0,fase_0_7,8.0,0,0.0,False,False
724,0,2014.0,2022,Escola Pública,Ágata,6.931,146.0,6.0,2.0,Avaliador-11,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.5,5.9,5.6,Sem limitações,5.6,2.9,8.3,,Não,8.0,10.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,5.209999999999999,,,,0.0,0.0,fase_0_7,8.0,0,0.0,False,False
725,1,2014.0,2022,Escola Pública,Ágata,6.33,175.0,7.0,2.0,Avaliador-11,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,8.0,5.9,8.1,Não atendido,5.0,4.0,6.0,,Não,5.5,10.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,4.399999999999995,,,,0.0,0.0,fase_0_7,8.0,0,0.0,False,False
725,1,2014.0,2022,Pública,Topázio,8.117366667,,,2.0,Avaliador-11,,Avaliador-2,,,,,,9.5,9.0,7.52,,8.4,8.1,8.7,,,8.113333333,5.0,,,,2023,8.125,,,,0.0,1.0,fase_0_7,9.0,1,-1.0,False,True
725,1,2014.0,2022,Pública,Ametista,7.0900771929,,,3.0,Avaliador-3,,Avaliador-13,,Avaliador-9,,,,7.502,7.6710526315,7.51,,7.25,7.0,7.5,,,6.773333333,5.0,,,,2024,7.5,,,EM Maria Ignez Concelles Irma Ines,0.0,1.0,fase_0_7,10.0,2,-1.0,False,True
726,0,2015.0,2022,Escola Pública,Ágata,6.985,140.0,5.0,2.0,Avaliador-11,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,7.5,7.5,Não atendido,4.4,5.8,3.0,,Não,6.583,10.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,5.384000000000002,,,,0.0,0.0,fase_0_7,7.0,0,0.0,False,False
726,0,2015.0,2022,Pública,Ametista,7.3687,,,2.0,Avaliador-11,,Avaliador-3,,,,,,10.0,6.1,7.52,,6.0,6.2,5.8,,,8.17,10.0,,,,2023,5.625,,,,0.0,0.0,fase_0_7,8.0,1,0.0,False,False
