id_aluno,ano,ieg,ida,ipv
1066,2024,8.3954451345,7.25,7.386666667
1067,2023,7.9,5.4,9.006666667
1067,2024,8.333333332999999,6.75,8.59
1068,2023,9.3,9.0,9.283333333
1068,2024,9.068181818,9.5,8.73
1069,2023,7.8,7.1,8.226666667
1069,2024,7.0760869565,6.25,7.75
1070,2023,7.8,5.8,8.67
1070,2024,9.3073593075,2.25,6.6225
1071,2023,8.6,3.5,6.396666667
1071,2024,4.188311688500001,4.5,2.996666667
1072,2023,8.6,6.7,8.7125
1072,2024,5.627886710333333,8.166666666666666,7.545
1073,2023,8.8,6.2,9.045
1073,2024,6.370972886666667,6.5,5.7875
1074,2023,9.8,6.0,7.8775
1075,2023,9.6,5.5,9.0025
1075,2024,8.5154061625,6.0,7.553333333
1076,2023,9.7,8.5,8.8775
1076,2024,7.777033492666668,6.333333333333333,6.5425
1077,2023,9.7,7.3,8.4225
1077,2024,7.703703703666666,2.0,6.37
1078,2023,6.8,6.4,8.2975
1079,2023,8.1,7.6,7.13
1079,2024,4.516498316333333,6.333333333333333,4.1625
1080,2023,10.0,1.5,8.13
1081,2023,10.0,6.5,8.59
1081,2024,9.523809523666666,8.833333333333334,8.95
1082,2023,9.5,5.0,8.4225
1082,2024,7.5714285715,3.75,6.943333333
1083,2023,10.0,7.5,8.38
1084,2023,10.0,6.8,8.38
1084,2024,7.705263158,3.6666666666666665,7.4575
1085,2023,9.8,6.7,8.13
1086,2023,9.4,5.7,8.755
1087,2023,9.5,5.4,8.0475
1087,2024,8.393265993333333,2.6666666666666665,6.58
1088,2023,9.8,6.8,7.9225
1089,2023,9.5,7.0,8.3375
1089,2024,7.039682539666667,6.833333333333333,6.995
1090,2023,9.6,9.0,7.88
1090,2024,7.621832358666666,6.333333333333333,7.4175
1091,2023,9.0,9.5,9.1725
1092,2023,9.8,6.9,8.2975
1093,2023,9.3,9.2,8.2975
1093,2024,7.722222222333333,8.666666666666666,8.8825
1094,2023,9.5,8.5,8.3375
1094,2024,9.523809523666666,7.333333333333333,8.1675
1095,2023,9.8,5.3,8.005
1095,2024,7.84502924,2.333333333333333,5.125
1096,2023,9.9,9.6,8.0875
1096,2024,9.866666666666667,8.5,9.09
1097,2023,8.6,5.4,6.96
1097,2024,4.849791144666667,3.0,5.88
1098,2023,9.5,6.4,7.92
1098,2024,5.822406257,3.5,6.7475
1099,2023,9.6,5.2,8.34
1099,2024,8.133333333333333,3.8333333333333335,6.6225
1100,2023,9.2,7.1,8.283333333
1100,2024,7.1000000000000005,4.666666666666667,5.6175
1101,2023,7.2,5.3,8.116666667
1102,2023,9.5,7.5,7.56
1102,2024,9.390476190333333,9.333333333333334,7.07
1103,2023,8.7,5.0,8.006666667
1103,2024,7.763975155000001,7.25,7.54
1104,2023,10.0,6.4,9.063333333
1105,2023,9.0,6.0,8.673333333
1106,2023,9.3,5.1,8.003333333
1106,2024,5.4312354313333335,0.0,7.5
1107,2023,9.4,7.5,8.783333333
1107,2024,6.2,2.5,6.785
1108,2023,9.3,4.7,8.283333333
1108,2024,3.7546583853333337,3.6666666666666665,5.422
1109,2023,6.4,3.4,7.836666667
1110,2023,9.2,6.8,8.73
1111,2023,8.9,5.4,8.173333333
1111,2024,4.600414078666667,5.0,5.824
1112,2023,7.9,6.3,8.616666667
1112,2024,9.02791197,4.0,4.705
1113,2023,6.0,5.0,7.173333333
1114,2023,9.8,4.9,8.56
1114,2024,9.533333333333331,5.0,7.836
1115,2023,8.3,4.0,7.56
1115,2024,4.2676767675,6.25,5.826666667
1116,2023,9.2,4.9,7.39
1116,2024,3.3555555556666667,2.333333333333333,5.066
1117,2023,9.6,7.3,7.946666667
1117,2024,8.314814814666667,5.666666666666667,6.833333333
1118,2023,8.8,6.0,8.28
1118,2024,7.846439628666666,3.8333333333333335,6.866
1119,2023,9.7,5.9,8.453333333
1119,2024,8.716666666666667,5.666666666666667,7.698
1120,2023,9.6,8.3,9.676666667
1121,2023,9.9,8.0,9.84
1121,2024,10.0,6.666666666666667,8.28
1122,2023,9.3,6.9,8.616666667
1122,2024,9.861111111,5.333333333333333,7.22
1123,2023,8.9,5.3,7.113333333
1124,2023,8.0,3.0,7.786666667
1125,2023,7.9,4.0,6.95
1126,2023,5.2,,7.06
1127,2023,9.9,6.9,9.01
1127,2024,10.0,5.833333333333333,7.67
1128,2023,7.3,3.5,7.503333333
1129,2023,9.2,7.8,7.503333333
1129,2024,7.137254902,6.833333333333333,5.745
1130,2023,8.4,7.3,7.503333333
1130,2024,6.278431372666667,4.333333333333333,5.33
1131,2023,9.9,9.1,9.286666667
1131,2024,9.277777777666666,8.333333333333334,7.893333333
1132,2023,6.3,5.8,7.503333333
1133,2023,10.0,6.5,9.343333333
1133,2024,9.841269841333334,4.5,8.83
1134,2023,9.7,6.8,7.56
1134,2024,8.914285714,6.0,6.883333333
1135,2023,9.4,7.2,7.896666667
1136,2023,8.1,6.6,7.723333333
1136,2024,4.547899159666667,1.6666666666666667,6.383333333
1137,2023,9.8,6.5,9.843333333
1137,2024,7.588638262333333,3.5,7.4575
1138,2023,9.2,9.3,8.566666667
1139,2023,9.1,5.3,7.79
1139,2024,6.152715121333333,4.666666666666667,7.04
1140,2023,8.7,7.3,7.62
1140,2024,6.112440191499999,7.0,7.39
1141,2023,8.8,5.9,7.113333333
1141,2024,6.191537667666666,4.166666666666667,6.7825
1142,2023,10.0,10.0,8.343333333
1142,2024,9.133333333333333,8.5,7.335
1143,2023,7.0,5.3,6.2075
1143,2024,5.201336675,3.1666666666666665,6.79
1144,2023,9.4,8.0,8.0025
1145,2023,9.5,7.8,8.63
1146,2023,8.8,3.7,6.965
1146,2024,5.017209691,2.0,5.883333333
1147,2023,8.3,6.7,7.0075
1147,2024,6.125925926,3.1666666666666665,5.495
1148,2023,8.6,5.7,7.2125
1149,2023,9.8,7.2,8.1725
1149,2024,10.0,6.0,8.706
1150,2023,9.8,6.7,7.835
1150,2024,6.481481481666667,6.833333333333333,7.946666667
1151,2023,9.5,8.3,7.545
1151,2024,9.722222222333334,9.0,9.393333333
1152,2023,9.4,6.8,7.585
1153,2023,10.0,7.2,8.63
1153,2024,9.702380952333334,8.5,9.074
1154,2023,9.3,5.1,7.67
1154,2024,9.2,8.0,6.745
1155,2023,9.2,8.0,8.2925
1155,2024,8.888888889,4.666666666666667,8.87
1156,2023,9.2,5.3,7.7925
1156,2024,7.821067821,2.0,7.5
1157,2023,8.8,5.7,7.0025
1157,2024,9.082539682666663,7.0,8.466
1158,2023,8.6,4.3,7.34
1159,2023,6.6,3.1,7.1325
1160,2023,8.7,2.7,7.2575
1160,2024,8.201288245,3.1666666666666665,6.2475
1161,2023,8.1,6.3,8.63
1162,2023,8.5,6.0,7.7525
1162,2024,9.135672514666666,5.666666666666667,7.0375
1163,2023,9.3,7.2,7.75
1163,2024,9.824561403666666,7.833333333333333,8.755
1164,2023,7.5,4.8,7.545
1165,2023,9.1,7.3,7.2925
1165,2024,6.829721362333333,8.0,7.83
1166,2023,9.6,4.8,7.9175
1166,2024,8.498245614,6.333333333333333,8.625
1167,2023,7.6,3.8,7.9625
1168,2023,8.8,3.5,7.045
1168,2024,7.682352941333334,5.666666666666667,6.33
1169,2023,9.5,6.3,8.0025
1169,2024,8.444444444333334,6.833333333333333,6.8
1170,2023,7.7,5.9,6.5775
1170,2024,5.565079365,3.5,6.7475
1171,2023,8.4,8.7,8.88
1171,2024,7.230158729999999,7.5,8.643333333
1172,2023,7.8,6.7,8.46
1172,2024,6.0634920633333325,3.333333333333333,6.196
1173,2023,9.7,6.0,8.1225
1173,2024,9.665831245,5.833333333333333,8.2
1174,2023,8.7,6.8,8.3375
1174,2024,8.349567099333333,5.0,7.266
1175,2023,5.3,6.3,7.6275
1176,2023,9.3,8.2,9.17
1176,2024,9.682539682666668,9.166666666666666,8.9225
1177,2023,9.9,7.2,8.88
1177,2024,9.824561403666666,7.333333333333333,8.125
1178,2023,9.3,5.7,8.2125
1178,2024,9.682539682666668,8.333333333333334,8.696
1179,2023,8.1,5.0,7.17
1180,2023,9.5,5.4,7.7125
1181,2023,8.3,4.8,7.3375
1181,2024,5.036075036,3.8333333333333335,5.862
1182,2023,6.3,4.2,7.2125
1183,2023,8.7,5.3,6.7575
1184,2023,8.3,7.3,8.045
1184,2024,8.658008657666668,7.666666666666667,7.5
1185,2023,9.1,7.5,8.3775
1186,2023,9.8,5.5,7.3825
1187,2023,6.9,5.3,6.715
1188,2023,9.4,6.4,7.5875
1188,2024,10.0,7.0,7.106666667
1189,2023,9.0,6.1,7.3775
1189,2024,8.672360248333332,7.666666666666667,7.106666667
1190,2023,9.2,4.2,7.045
1191,2023,7.2,3.7,6.26
1192,2023,8.7,5.8,7.6675
1193,2023,7.8,4.1,7.13
1193,2024,7.763157895,4.0,7.79
1194,2023,9.0,6.1,7.6675
1195,2023,8.3,5.4,8.0025
1195,2024,9.855072463666666,6.166666666666667,7.663333333
1196,2023,8.2,7.5,8.045
1197,2023,8.4,7.3,7.215
1198,2023,9.4,6.7,7.9625
1198,2024,9.458874459,3.5,7.332
1199,2023,9.1,6.2,8.0875
1199,2024,8.571428571333334,9.0,8.466
1200,2023,6.4,4.0,6.8725
1200,2024,7.099419478000001,1.5,6.27
1201,2023,9.6,7.8,8.7575
1201,2024,9.523809523666666,9.0,8.56
1202,2023,7.6,3.3,6.67
1203,2023,10.0,7.2,7.8775
1203,2024,9.649122807,9.0,8.572
1204,2023,8.7,6.1,7.2125
1205,2023,9.2,5.0,7.085
1206,2023,8.3,5.6,7.7125
1207,2023,9.0,5.5,7.63
1207,2024,6.581140350999999,5.333333333333333,6.5375
1208,2023,8.8,6.2,6.2525
1209,2023,9.4,7.4,7.7125
1210,2023,9.4,4.7,8.09
1210,2024,10.0,5.5,8.166
1211,2023,9.1,6.2,7.7125
1212,2023,8.9,4.2,7.715
1213,2023,8.4,6.0,7.715
1214,2023,9.8,7.4,7.6725
1214,2024,9.081527348,8.0,7.663333333
1215,2023,5.6,4.1,7.1725
1216,2023,9.0,7.9,7.795
1216,2024,,,
1217,2023,7.9,5.9,7.38
1218,2023,9.2,5.3,7.1325
1219,2023,6.5,6.3,7.38
1220,2023,9.0,6.8,7.63
1220,2024,8.555555555666666,7.666666666666667,6.26
1221,2023,9.1,8.7,8.09
1221,2024,,8.0,
1222,2023,10.0,6.8,6.005
1223,2023,9.3,9.0,7.2925
1224,2023,9.4,8.0,7.6325
1224,2024,,,
1225,2023,,,
1225,2024,,,
1226,2023,,,
1226,2024,9.0,6.066666666666666,7.5
1227,2023,,,
1227,2024,0.0,0.0,7.5
1228,2023,,,
1228,2024,0.0,0.0,7.5
1229,2023,,,
1229,2024,0.0,0.0,7.5
1230,2023,,,
1230,2024,0.0,0.0,7.5
1231,2023,,,
1231,2024,0.0,,
1232,2023,,,
1232,2024,0.0,,
1233,2023,,,
1233,2024,0.0,,
1234,2023,,,
1234,2024,,,
1235,2023,,,
1235,2024,0.0,,
1236,2023,,,
1236,2024,,,
1237,2023,,,
1237,2024,0.0,,
1238,2023,,,
1238,2024,0.0,,
1239,2023,,,
1239,2024,,,
1240,2023,,,
1240,2024,,,
1241,2023,,,
1241,2024,,,
1242,2023,,,
1242,2024,,,
1243,2023,,,
1244,2023,,,
1244,2024,,,
1245,2023,,,
1245,2024,,,
1246,2023,,,
1246,2024,,,
1247,2023,,,
1248,2023,,,
1248,2024,,,
1249,2023,,,
1249,2024,,,
1250,2023,,,
1250,2024,,,
1251,2023,,,
1251,2024,,,
1252,2023,,,
1252,2024,0.0,,
1253,2023,,,
1253,2024,,,
1254,2023,,,
1254,2024,0.0,,
1255,2023,,,
1255,2024,,,
1256,2023,,,
1256,2024,,,
1257,2023,,,
1257,2024,,,
1258,2023,,,
1258,2024,0.0,,
1259,2023,,,
1259,2024,,,
1260,2023,,,
1260,2024,0.0,,
1261,2023,,,
1261,2024,,,
1262,2023,,,
1262,2024,,,
1263,2023,,,
1263,2024,,,
1264,2023,,,
1264,2024,,,
1265,2023,,,
1265,2024,,,
1266,2023,,,
1266,2024,0.0,,
1267,2023,,,
1267,2024,0.0,,
1268,2023,,,
1268,2024,0.0,,
1269,2023,,,
1269,2024,,,
1270,2023,,,
1270,2024,,,
1271,2023,,,
1271,2024,,,
1272,2023,,,
1272,2024,,,
1273,2023,,,
1273,2024,,,
1274,2023,,,
1274,2024,,,
1275,2024,8.6666666665,8.0,5.446666667
1276,2024,9.3333333335,8.0,7.05
1277,2024,9.0833333335,8.0,7.046666667
1278,2024,4.1666666665,7.5,4.173333333
1279,2024,10.0,8.25,7.78
1280,2024,9.5454545455,8.5,8.336666667
1281,2024,9.5454545455,9.25,7.78
1282,2024,8.1136363635,9.25,7.89
1283,2024,9.230769231,9.0,8.28
1284,2024,9.347826087,10.0,7.89
1285,2024,8.830227742999998,8.0,8.946666667
1286,2024,5.051759834,7.0,4.61
1287,2024,9.3064182195,7.75,8.223333333
1288,2024,7.9813664595,10.0,7.273333333
1289,2024,9.4444444445,7.75,6.166666667
1290,2024,10.0,8.75,8.28
1291,2024,9.5,8.25,7.89
1292,2024,4.7727272725,8.25,7.893333333
1293,2024,9.4949494945,8.5,8.336666667
1294,2024,10.0,7.75,7.553333333
1295,2024,9.5227272725,7.5,8.28
1296,2024,8.4444444445,6.5,8.336666667
1297,2024,9.761904762,9.25,6.833333333
1298,2024,6.643356643500001,6.75,7.393333333
1299,2024,7.638888889,6.5,7.11
1300,2024,8.75,9.0,8.613333333
1301,2024,2.9166666665000003,7.0,6.0
1302,2024,5.416666667,4.0,4.996666667
1303,2024,10.0,10.0,9.17
1304,2024,7.9575163395,6.0,6.493333333
1305,2024,8.710526316,4.75,8.053333333
1306,2024,10.0,9.75,7.946666667
1307,2024,5.833333333500001,5.5,5.383333333
1308,2024,7.445652174,6.0,5.933333333
1309,2024,9.1666666665,7.5,8.223333333
1310,2024,9.375,10.0,8.166666667
1311,2024,9.166666667,0.0,8.386666667
1312,2024,8.333333333,6.5,8.336666667
1313,2024,8.125,6.25,8.446666667
1314,2024,8.541666667,9.0,7.443333333
1315,2024,8.3333333335,9.0,8.5
1316,2024,8.20855615,7.75,7.5
1317,2024,7.0721925135,10.0,7.5
1318,2024,7.6871657755,5.0,7.33
1319,2024,5.7516339865,8.5,7.5
1320,2024,9.1666666665,8.25,7.5
1321,2024,8.875,8.75,5.915
1322,2024,9.0,7.5,8.165
1323,2024,9.0833333335,7.0,6.66
1324,2024,10.0,8.5,8.0
1325,2024,9.5227272725,10.0,7.915
1326,2024,9.2916666665,4.5,7.245
1327,2024,9.3333333335,7.5,7.325
1328,2024,8.2083333335,10.0,7.83
1329,2024,10.0,6.5,6.66
1330,2024,9.3333333335,9.5,7.915
1331,2024,7.291666666499999,7.25,7.245
1332,2024,9.411764706,8.25,7.665
1333,2024,10.0,9.25,7.75
1334,2024,10.0,9.0,7.75
1335,2024,9.75,8.75,7.665
1336,2024,6.2008281575,9.5,7.75
1337,2024,4.722222222,6.0,5.66
1338,2024,8.6607142855,3.0,5.33
1339,2024,10.0,8.75,5.33
1340,2024,8.392857143,10.0,7.0
1341,2024,9.246031746,10.0,6.0
1342,2024,9.761904762,9.0,5.575
1343,2024,10.0,9.75,8.5
1344,2024,10.0,10.0,9.425
1345,2024,9.4590643275,6.25,6.83
1346,2024,8.0595238095,5.5,6.66
1347,2024,8.7857142855,5.0,6.165
1348,2024,8.5913312695,9.0,7.83
1349,2024,8.388888889,8.5,7.915
1350,2024,10.0,8.5,7.83
1351,2024,9.230769231,8.75,7.665
1352,2024,9.5,8.5,7.665
1353,2024,9.5,3.0,6.08
1354,2024,8.3636363635,6.0,7.335
1355,2024,6.5227272725,7.0,7.17
1356,2024,9.4444444445,5.5,7.085
1357,2024,7.5,6.75,7.335
1358,2024,7.380952381,4.0,6.17
1359,2024,9.0,6.0,6.17
1360,2024,7.0018115945,5.0,6.42
1361,2024,9.375,10.0,8.0
1362,2024,6.875,8.5,6.915
1363,2024,10.0,6.5,6.99
1364,2024,8.4166666665,8.75,6.99
1365,2024,9.7916666665,6.5,6.99
1366,2024,6.6032608695,6.5,6.99
1367,2024,8.3804347825,8.75,7.5
1368,2024,10.0,9.5,7.5
1369,2024,8.6304347825,8.0,7.5
1370,2024,8.722222222,9.0,7.5
1371,2024,6.9782608695,4.5,7.5
1372,2024,10.0,4.75,7.5
1373,2024,8.8804347825,6.75,7.5
1374,2024,9.347826087,5.25,7.5
1375,2024,10.0,8.25,7.5
1376,2024,9.6153846155,9.75,7.5
1377,2024,10.0,5.5,6.99
1378,2024,9.2857142855,6.75,7.5
1379,2024,8.6842105265,7.25,5.16
1380,2024,8.784461152999999,8.0,7.5
1381,2024,10.0,9.5,7.5
1382,2024,9.761904762,7.5,7.5
1383,2024,9.2606516295,8.5,7.5
1384,2024,7.5689223055,5.0,5.16
1385,2024,10.0,8.0,7.5
1386,2024,9.761904762,7.25,7.5
1387,2024,8.759398496,8.0,7.5
1388,2024,8.214285713999999,5.0,7.67
1389,2024,9.7916666665,10.0,8.42
1390,2024,9.7916666665,8.25,8.42
1391,2024,9.2916666665,10.0,8.17
1392,2024,5.625,0.0,7.0
1393,2024,7.5,5.0,8.42
1394,2024,8.6944444445,5.75,8.003333333
1395,2024,10.0,7.75,7.836666667
1396,2024,10.0,6.5,7.67
1397,2024,10.0,7.0,7.946666667
1398,2024,9.555335968,8.0,8.616666667
1399,2024,9.7727272725,6.0,8.166666667
1400,2024,6.6501976285,7.25,7.5
1401,2024,8.888888889,10.0,8.085
1402,2024,9.5454545455,7.25,8.17
1403,2024,9.3073593075,8.75,8.255
1404,2024,9.090909091,7.5,8.17
1405,2024,8.6363636365,8.75,8.17
1406,2024,8.8636363635,7.5,8.255
1407,2024,9.318181818,5.75,7.5
1408,2024,8.409090909,6.75,7.5
1409,2024,9.0909090905,7.25,7.5
1410,2024,8.1136363635,6.25,8.165
1411,2024,9.5,2.75,7.835
1412,2024,9.3073593075,9.75,8.835
1413,2024,8.593073593,7.25,7.92
1414,2024,9.2965367965,8.5,8.835
1415,2024,9.7727272725,6.75,7.056666667
1416,2024,8.2765151515,7.75,6.386666667
1417,2024,9.337121212,9.0,6.5
1418,2024,9.128787879,8.25,6.833333333
1419,2024,10.0,7.5,8.783333333
1420,2024,5.520833333500001,4.5,5.44
1421,2024,6.777777778,7.5,7.163333333
1422,2024,7.5,4.75,7.7475
1423,2024,5.3125,5.75,6.5425
1424,2024,8.9444444445,7.25,6.915
1425,2024,6.7976190475,7.0,5.92
1426,2024,5.845238095,2.75,5.8325
1427,2024,10.0,8.0,8.6675
1428,2024,8.8562091505,8.0,8.085
1429,2024,8.888888889,7.75,8.085
1430,2024,10.0,6.25,8.085
1431,2024,7.7432712215,8.0,9.09
1432,2024,10.0,9.5,8.505
1433,2024,9.068322981,8.75,8.505
1434,2024,7.9813664595,9.0,9.76
1435,2024,7.833333333500001,7.5,6.165
1436,2024,8.674948240500001,8.0,7.17
1437,2024,9.347826087,8.0,7.92
1438,2024,9.0,7.0,9.175
1439,2024,10.0,8.5,9.345
1440,2024,9.5445134575,4.5,8.17
1441,2024,9.109730849,8.5,9.005
1442,2024,8.674948240500001,7.25,5.745
1443,2024,7.5,6.75,7.415
1444,2024,5.277777778,6.0,7.415
1445,2024,9.5,7.25,7.5
1446,2024,6.6501976285,0.0,7.075
1447,2024,9.7368421055,5.25,7.75
1448,2024,9.5346320345,6.0,7.29
1449,2024,8.3333333335,6.75,7.04
1450,2024,8.571428571,3.5,7.5425
1451,2024,8.8095238095,6.0,7.7525
1452,2024,10.0,7.75,8.17
1453,2024,7.8214285715,6.5,7.67
1454,2024,5.880952381,7.75,8.28
1455,2024,7.777777778,3.5,7.833333333
1456,2024,9.511904762,7.75,7.946666667
1457,2024,8.0357142855,2.75,7.663333333
1458,2024,7.280701754500001,3.25,5.213333333
1459,2024,8.2976190475,3.75,7.273333333
1460,2024,7.460526316,3.25,6.27
1461,2024,9.273809524,2.75,7.33
1462,2024,10.0,6.5,7.053333333
1463,2024,9.722222222,10.0,8.113333333
1464,2024,7.794871795,6.25,7.61
1465,2024,8.75,5.75,7.833333333
1466,2024,7.380952381,7.5,8.056666667
1467,2024,9.022556391,9.25,8.28
1468,2024,8.972431078,7.0,7.443333333
1469,2024,9.4444444445,4.75,8.223333333
1470,2024,6.35610766,5.0,5.4125
1471,2024,7.195652174,7.5,7.2425
1472,2024,10.0,8.75,8.1275
1473,2024,8.4368530025,5.25,6.415
1474,2024,7.960662526,7.5,6.2875
1475,2024,8.070175439,5.0,6.993333333
1476,2024,10.0,8.5,8.7525
1477,2024,8.010869565,5.0,6.2875
1478,2024,6.666666667,4.25,7.1225
1479,2024,6.1965811965,4.25,6.0325
1480,2024,8.875,5.5,6.9975
1481,2024,8.782608695499999,4.75,6.8275
1482,2024,5.0,0.0,6.8725
1483,2024,7.913043478500001,6.5,5.7475
1484,2024,10.0,7.0,7.89
1485,2024,7.7432712215,5.0,7.386666667
1486,2024,5.431372549,5.75,7.056666667
1487,2024,9.5652173915,8.25,7.833333333
1488,2024,7.111801242,3.5,6.716666667
1489,2024,5.793478261000001,5.0,5.663333333
1490,2024,9.5652173915,7.75,6.333333333
1491,2024,6.25,6.5,7.78
1492,2024,8.8141025645,8.0,8.45
1493,2024,7.8468899525,4.0,5.946666667
1494,2024,6.7794117645,4.25,5.84
1495,2024,8.318181818,8.25,8.223333333
1496,2024,5.714285714500001,4.25,6.773333333
1497,2024,5.0227272725,2.0,6.996666667
1498,2024,7.840909091,7.0,6.33
1499,2024,9.25,6.5,7.11
1500,2024,8.3333333335,3.5,7.556666667
1501,2024,10.0,5.0,7.5
1502,2024,7.628205128,5.25,7.39
1503,2024,10.0,2.75,7.723333333
1504,2024,4.6136363635,6.75,6.94
1505,2024,7.5252525255,3.75,6.943333333
1506,2024,8.3874458875,3.5,7.886666667
1507,2024,4.448051948,5.0,3.776666667
1508,2024,7.2294372295,9.25,8.166666667
1509,2024,6.5151515155,7.5,7.446666667
1510,2024,9.7727272725,10.0,9.003333333
1511,2024,9.3271221535,8.75,8.556666667
1512,2024,10.0,5.5,7.61
1513,2024,7.5252525255,3.75,7.223333333
1514,2024,7.979797980000001,5.5,7.273333333
1515,2024,6.6666666665,3.5,6.72
1516,2024,5.404288499000001,4.666666666666667,7.5475
1517,2024,4.305555555666667,4.666666666666667,6.7075
1518,2024,5.714285714333333,1.75,6.5825
1519,2024,5.560902255666666,4.833333333333333,7.5025
1520,2024,9.060606060666666,3.75,7.3325
1521,2024,6.157902555,3.1666666666666665,5.4525
1522,2024,10.0,7.0,7.1275
1523,2024,9.283272283333334,8.166666666666666,8.755
1524,2024,2.777777777666667,4.0,6.9175
1525,2024,8.293650793666666,7.0,7.553333333
1526,2024,10.0,3.75,8.1275
1527,2024,10.0,8.0,7.835
1528,2024,7.787878788,5.666666666666667,7.335
1529,2024,7.435897436,5.5,6.964
1530,2024,2.5238095237666665,2.833333333333333,5.258
1531,2024,7.972686733666666,5.833333333333333,7.14
1532,2024,3.905723905333333,2.0,6.832
1533,2024,9.710144927666668,9.5,8.3375
1534,2024,9.666666666666666,1.1666666666666667,8.0825
1535,2024,5.103121516333333,5.833333333333333,7.9175
1536,2024,8.722222222333334,7.0,7.4575
1537,2024,8.33064949,8.666666666666666,8.67
1538,2024,7.935185184999999,7.166666666666667,7.106666667
1539,2024,9.027777777666666,6.833333333333333,7.056666667
1540,2024,5.0,2.6666666666666665,6.83
1541,2024,8.633333333333333,8.166666666666666,7.736
1542,2024,6.304873294333333,3.1666666666666665,6.966
1543,2024,8.076923077,5.0,7.066
1544,2024,8.674509804,5.833333333333333,6.598
1545,2024,6.210826211,8.166666666666666,6.165
1546,2024,6.374643874666667,4.666666666666667,6.17
1547,2024,6.467236467333334,6.666666666666667,6.335
1548,2024,5.242165242,4.833333333333333,5.665
1549,2024,7.441394335666668,4.166666666666667,6.325
1550,2024,5.222222222,4.333333333333333,6.2025
1551,2024,4.771043771,3.5,6.79
1552,2024,9.743589743666666,3.1666666666666665,7.165
1553,2024,9.003921568666668,4.333333333333333,7.78
1554,2024,9.629629629666669,4.0,7.22
1555,2024,10.0,3.0,8.056666667
1556,2024,5.222222222333333,4.0,7.44
1557,2024,8.916666666666666,7.0,7.72
1558,2024,8.705360238666666,5.5,8.302
1559,2024,5.2929755216666665,4.666666666666667,7.604
1560,2024,9.206349206333334,8.166666666666666,8.336
1561,2024,9.174603174666666,9.0,7.734
1562,2024,8.666666666666666,0.5,6.8725
1563,2024,8.305555555666666,7.0,8.46
1564,2024,4.942067736333334,2.1666666666666665,5.2875
1565,2024,8.102240896333333,5.5,6.0375
1566,2024,9.247219355666669,6.5,8.335
1567,2024,8.771043771,8.166666666666666,8.335
1568,2024,7.493464052333334,8.166666666666666,8.5025
1569,2024,7.111111111333334,2.1666666666666665,6.9175
1570,2024,7.542087542,8.333333333333334,8.6725
1571,2024,9.111111111333337,5.666666666666667,8.545
1572,2024,9.841269841333334,7.5,8.393333333
1573,2024,6.120448179333334,5.0,8.556666667
1574,2024,8.399470899666667,7.333333333333333,8.616666667
1575,2024,8.624338624,5.333333333333333,8.28
1576,2024,9.523809523666666,6.666666666666667,8.44
1577,2024,4.993386243333333,4.333333333333333,7.273333333
1578,2024,6.761695906666667,7.333333333333333,8.636
1579,2024,9.090261887,7.166666666666667,9.272
1580,2024,9.049953314666666,6.166666666666667,9.168
1581,2024,7.834844760666667,6.333333333333333,7.386666667
1582,2024,8.069444444333334,4.5,6.666666667
1583,2024,7.753623188333333,8.166666666666666,9.006666667
1584,2024,9.153439153333332,5.5,8.1675
1585,2024,6.775210084333334,4.0,7.7925
1586,2024,6.128654970666666,5.666666666666667,7.54
1587,2024,10.0,3.75,8.2075
1588,2024,8.640618640666666,4.0,7.415
1589,2024,6.259259259333334,2.5,7.54
1590,2024,8.267770876333332,8.666666666666666,8.806
1591,2024,6.430976431,3.5,7.064
1592,2024,6.854727398333334,5.5,7.432
1593,2024,4.868875086666667,6.5,8.538
1594,2024,6.112836439,3.0,5.996
1595,2024,7.949735449666666,2.333333333333333,7.021666667
1596,2024,10.0,3.333333333333333,8.226666667
1597,2024,8.412698412666666,2.833333333333333,8.28
1598,2024,8.857142857,7.5,8.236
1599,2024,9.666666666666666,6.5,7.566
1600,2024,8.425925926,5.666666666666667,6.03
1601,2024,7.0,6.5,8.335
1602,2024,8.782407407333332,7.166666666666667,7.875
1603,2024,9.259259258999998,8.333333333333334,7.835
1604,2024,7.777777778,8.5,8.88
1605,2024,5.0694444443333335,2.5,7.028
1606,2024,5.148148148,2.5,7.132
1607,2024,6.222222222333333,0.0,6.762
1608,2024,7.199074074333335,5.0,6.83
1609,2024,9.666666666666666,6.0,7.943333333
1610,2024,7.753697970666667,5.166666666666667,6.106666667
1611,2024,8.361426442,4.5,5.886666667
1612,2024,8.523809523666666,6.166666666666667,6.94
1613,2024,7.1428571430000005,3.0,6.216666667
1614,2024,6.574494949666668,6.5,7.11
1615,2024,9.833333333333334,8.333333333333334,7.4575
1616,2024,8.436274509666667,6.166666666666667,7.12
1617,2024,5.571428571333333,3.25,6.1175
1618,2024,7.908496732000001,6.333333333333333,6.83
1619,2024,9.259259259333334,4.25,7.205
1620,2024,6.666666666666667,5.166666666666667,7.05
1621,2024,10.0,8.333333333333334,8.446666667
1622,2024,10.0,9.666666666666666,7.89
1623,2024,8.518518518666667,6.0,7.666
1624,2024,9.460317460333334,7.5,7.636
1625,2024,7.112887113,4.333333333333333,6.896
1626,2024,9.696969697,7.333333333333333,8.404
1627,2024,7.777777777666667,7.833333333333333,8.172
1628,2024,8.509823509666667,5.833333333333333,6.798
1629,2024,8.645502645666667,7.25,7.266
1630,2024,9.833333333333334,7.333333333333333,8.702
